J0832.2-4322c 128.063 -42.6328 6.1612e-10 1.1131e-10 6.0303 0.0575 0.0449 56.54 0.0932 0.0728 56.54 2811.95 1.0116e-11 3.2211e-12 6.7454e-14 1.1439e-14 2.5856 0.1539 6.8499e-14 1.2206e-14 2.5941 0.1648 0.0108 0.0617 0.00 0.0 0.0 6.7052e-14 1.1843e-14 2.5881 0.1484 -0.01301 0.08034 0.6667 0.0 0.00 0.0 0.0 714.23 10.688735 0.0000 10.0000 0.0 0.0 0.0 unk
J1743.7-4321 265.944 -42.6458 9.8548e-10 7.9202e-11 15.4279 0.0501 0.0339 -53.68 0.0813 0.0550 -53.68 1377.89 5.8550e-12 6.6333e-13 4.8234e-13 3.9250e-14 2.4075 0.0578 7.3499e-13 6.5954e-14 2.2423 0.1195 0.4770 0.1125 6.47 1068.8 162.0 7.2181e-13 6.5323e-14 2.1081 0.1217 0.85269 0.21426 0.6667 0.0 6.41 1206.9 202.9 1122.82 21.312532 0.2156 0.1146 0.0 0.0 0.0 unk
J1719.6-4320 259.92 -42.6572 5.6701e-10 1.0212e-10 4.9969 0.1008 0.0670 -4.60 0.1635 0.1087 -4.60 1601.18 3.9440e-12 1.1212e-12 1.8195e-13 3.9151e-14 2.5766 0.1243 3.0044e-13 5.7407e-14 2.6113 0.2503 0.4452 0.1795 3.44 805.9 311.5 3.2053e-13 6.1816e-14 2.4711 0.2824 1.17966 0.46132 0.6667 0.0 3.59 1006.4 380.0 568.81 17.506319 0.3580 0.2727 0.0 0.0 0.0 unk
J1714.3-4320c 258.586 -42.6658 3.7160e-10 1.0919e-10 4.6265 0.0697 0.0311 -80.64 0.1130 0.0504 -80.64 5847.60 4.2829e-12 1.5278e-12 9.0691e-15 2.0978e-15 2.2144 0.1889 7.9216e-15 2.2056e-15 2.1817 0.1379 -0.0572 0.0420 1.14 0.0 0.0 7.8603e-15 1.9118e-15 2.3609 0.1330 -0.07096 0.02187 0.6667 0.0 1.80 0.0 0.0 336.04 12.393329 0.0000 10.0000 0.0 0.0 0.0 unk
J0414.7-4300 63.6975 -42.9881 4.4402e-10 3.7284e-11 18.9725 0.0452 0.0419 56.63 0.0733 0.0679 56.63 930.69 2.6109e-12 2.4200e-13 5.7301e-13 4.1919e-14 2.3973 0.0558 9.0179e-13 7.4016e-14 2.0031 0.1468 0.7161 0.1354 7.96 928.7 95.4 8.9515e-13 7.3706e-14 1.8526 0.1543 1.27849 0.25613 0.6667 0.0 8.26 1040.0 105.9 777.29 8.520592 0.0000 10.0000 0.0 0.0 0.0 unk
J0718.6-4319 109.672 -42.6714 2.2871e-09 7.2954e-11 59.5290 0.0097 0.0093 75.20 0.0157 0.0151 75.20 1470.11 2.0574e-11 8.8016e-13 9.7605e-13 2.9571e-14 1.9697 0.0218 1.0645e-12 3.6509e-14 1.8377 0.0373 0.0833 0.0163 5.79 3895.0 661.8 1.0290e-12 3.3872e-14 1.8197 0.0359 0.07680 0.01591 0.6667 0.0 6.43 6040.1 945.1 2943.62 19.895063 0.0808 0.0456 0.0 0.0 0.0 bll
J0009.8-4317 2.45333 -42.7022 2.3541e-10 2.5822e-11 13.5233 0.0284 0.0237 75.11 0.0460 0.0385 75.11 1811.79 2.6316e-12 2.8326e-13 7.5306e-14 8.0954e-15 2.1248 0.0816 8.0521e-14 1.0152e-14 2.0991 0.0968 0.0431 0.0483 0.91 574.4 1105.3 7.9543e-14 9.4279e-15 2.0568 0.1079 0.05582 0.05778 0.6667 0.0 0.72 330.9 2680.7 524.95 17.160936 0.2246 0.1988 0.0 0.0 0.0 bll
J1732.2-4313 263.061 -42.7756 2.2708e-10 6.0975e-11 4.0906 0.0587 0.0485 -8.55 0.0951 0.0787 -8.55 3899.32 2.6380e-12 8.3150e-13 1.3475e-14 3.3593e-15 2.2301 0.1773 1.3257e-14 3.7183e-15 2.2271 0.1831 -0.0050 0.0680 0.00 0.0 0.0 1.2670e-14 3.2046e-15 2.2785 0.1486 -0.03035 0.00000 0.6667 0.0 0.00 0.0 0.0 309.79 22.370722 0.4282 0.4720 0.0 0.0 0.0 unk
J1849.4-4313 282.363 -42.7786 1.4108e-09 6.5674e-11 34.1575 0.0195 0.0188 -5.75 0.0316 0.0305 -5.75 1274.85 1.3593e-11 8.0819e-13 9.4633e-13 4.0789e-14 2.2022 0.0328 1.0226e-12 5.0339e-14 2.1508 0.0433 0.0625 0.0220 3.17 381.7 245.7 9.7579e-13 4.4890e-14 2.1515 0.0423 0.03506 0.01883 0.6667 0.0 2.10 0.0 0.0 2436.08 92.621849 0.3753 0.0865 14.086390 3.01800e-08 3.22550e-09 bll
J1708.6-4312 257.155 -42.7994 1.1667e-09 1.5387e-10 8.6746 0.0464 0.0387 -67.47 0.0752 0.0628 -67.47 2149.44 5.8269e-12 1.1498e-12 2.0499e-13 2.7967e-14 2.5216 0.0909 3.1875e-13 4.2935e-14 2.2991 0.2172 0.5563 0.1707 4.68 1642.8 403.4 3.2001e-13 4.2637e-14 2.1048 0.2345 1.08444 0.30967 0.6667 0.0 5.00 1945.1 478.9 695.93 17.842762 0.2773 0.1880 0.0 0.0 0.0 unk
J1829.6-4310 277.417 -42.8242 3.0270e-10 4.8595e-11 6.6963 0.1128 0.0949 65.72 0.1829 0.1539 65.72 1276.25 1.8329e-12 3.7928e-13 1.7516e-13 2.8541e-14 2.3829 0.1107 2.6052e-13 4.3889e-14 2.1351 0.2448 0.4296 0.1694 3.05 1090.6 347.6 2.6113e-13 4.3719e-14 1.9526 0.2662 0.82679 0.31975 0.6667 0.0 3.37 1350.1 407.1 405.61 7.081786 0.0000 10.0000 0.0 0.0 0.0 unk
J0700.4-4308 105.106 -42.8539 1.5742e-10 2.9435e-11 5.8618 0.1436 0.0945 -31.07 0.2329 0.1533 -31.07 1030.86 2.3979e-12 4.4894e-13 2.2280e-13 3.7374e-14 2.5277 0.1335 2.3655e-13 4.5874e-14 2.5368 0.1591 0.0467 0.0866 0.50 3.3 34.3 2.2711e-13 4.0933e-14 2.5095 0.1461 0.02523 0.08917 0.6667 0.0 0.00 0.0 0.0 598.57 9.719951 0.0000 10.0000 0.0 0.0 0.0 unk
J1801.4-4307 270.352 -42.8697 2.0424e-10 4.8050e-11 4.2355 0.1050 0.0661 -82.02 0.1702 0.1072 -82.02 976.30 2.3776e-12 7.3054e-13 2.9971e-13 6.4792e-14 2.6356 0.1492 3.9903e-13 8.7846e-14 2.5808 0.2557 0.2496 0.1476 2.11 305.0 277.6 4.0833e-13 8.8751e-14 2.4115 0.2916 0.54794 0.31034 0.6667 0.0 2.22 344.4 518.8 480.23 11.312347 0.0000 10.0000 0.0 0.0 0.0 unk
J1737.5-4306 264.39 -42.8844 1.6536e-10 5.4169e-11 2.2687 0.1155 0.0933 -66.35 0.1872 0.1513 -66.35 2241.56 2.1211e-12 7.9881e-13 3.3500e-14 1.0965e-14 2.3684 0.1894 4.8745e-14 1.5110e-14 2.4309 0.3410 0.2508 0.1813 1.70 949.3 744.0 5.3602e-14 1.6757e-14 2.3579 0.3787 0.80481 0.47177 0.6667 0.0 1.70 1322.7 944.2 277.79 12.084532 0.0000 10.0000 0.0 0.0 0.0 unk
J0853.6-4306 133.419 -42.8881 1.0383e-09 1.1611e-10 10.0080 0.1031 0.0920 43.04 0.1672 0.1491 43.04 1172.18 1.2438e-11 2.4782e-12 9.1073e-13 1.0714e-13 2.7578 0.0710 1.4491e-12 1.6011e-13 2.9898 0.1633 0.4831 0.1320 5.62 420.8 121.5 1.4863e-12 1.6567e-13 2.8423 0.1698 1.10374 0.30691 0.6667 0.0 5.59 403.6 182.6 1572.28 3.591853 0.0000 10.0000 0.0 0.0 0.0 unk
J1704.9-4303 256.231 -42.9472 5.4949e-10 1.4883e-10 4.2553 0.0431 0.0361 -36.63 0.0699 0.0585 -36.63 4105.96 3.0082e-12 7.9732e-13 2.5298e-14 6.0513e-15 2.3245 0.1532 4.1421e-14 9.9530e-15 2.2986 0.2803 0.4764 0.2244 2.58 3001.1 1012.0 4.4132e-14 1.0136e-14 2.1399 0.3098 1.15169 0.45088 0.6667 0.0 2.86 3617.5 1101.3 297.25 14.857107 0.0000 10.0000 0.0 0.0 0.0 unk
J2248.7-4302 342.194 -42.9503 1.0671e-10 2.2778e-11 5.4449 0.0532 0.0448 -49.79 0.0863 0.0727 -49.79 1969.16 1.2484e-12 2.8070e-13 2.9102e-14 6.1912e-15 2.2431 0.1616 2.9884e-14 7.2544e-15 2.2298 0.1798 0.0167 0.0776 0.00 2.1 69.2 3.0297e-14 6.8919e-15 2.1931 0.2058 0.03544 0.08789 0.6667 0.0 0.00 0.0 0.0 280.76 12.072590 0.0000 10.0000 0.0 0.0 0.0 bcu
J1407.6-4301 211.92 -42.9767 4.5668e-10 4.1435e-11 15.3689 0.0263 0.0261 47.97 0.0426 0.0424 47.97 2255.64 5.1181e-12 4.6946e-13 9.1756e-14 8.3228e-15 2.1364 0.0694 9.9565e-14 1.0648e-14 2.0898 0.0897 0.0568 0.0462 1.30 1023.1 1230.9 9.8459e-14 9.8959e-15 2.0445 0.0970 0.07468 0.05517 0.6667 0.0 1.42 1054.8 2746.0 801.80 64.846619 0.6975 0.1737 10.066134 1.62460e-08 2.50130e-09 bll
J2352.1-4301 358.049 -42.9833 1.0554e-10 2.1567e-11 6.4640 0.1112 0.0877 -32.90 0.1803 0.1422 -32.90 613.89 1.9919e-12 3.2460e-13 6.5811e-13 1.0183e-13 2.6836 0.1237 7.7003e-13 1.3154e-13 2.6118 0.1917 0.1653 0.1153 1.73 96.5 149.1 7.7077e-13 1.3237e-13 2.5161 0.2086 0.30664 0.22274 0.6667 0.0 1.63 0.0 0.0 616.59 19.192926 0.2635 0.3538 0.0 0.0 0.0 bcu
J1325.5-4300 201.381 -42.9836 3.6235e-09 8.8469e-11 77.7146 0.0105 0.0099 52.57 0.0170 0.0161 52.57 820.66 5.8579e-11 1.2321e-12 9.4884e-12 1.7918e-13 2.5740 0.0187 9.0733e-12 1.9558e-13 2.5883 0.0164 -0.0383 0.0078 3.69 0.0 0.0 9.3535e-12 1.7802e-13 2.6000 0.0185 -0.01796 0.00266 0.6667 0.0 3.75 0.0 0.0 10426.56 37.313934 0.0755 0.0228 28.323698 1.57750e-07 7.53580e-09 RDG
J1449.3-4300 222.327 -42.9942 1.3587e-10 3.5557e-11 3.6824 0.0702 0.0477 31.00 0.1139 0.0773 31.00 2679.40 1.5744e-12 4.5672e-13 1.8633e-14 4.8347e-15 2.2252 0.1865 2.3943e-14 6.6968e-15 2.2372 0.2978 0.2050 0.1720 1.34 1502.5 1426.5 2.6054e-14 7.1520e-15 2.0186 0.4217 0.63089 0.42200 0.6667 0.0 1.63 2600.9 1799.1 254.60 22.636557 0.9008 0.4266 0.0 0.0 0.0 unk
J1307.6-4259 196.91 -41.005 1.6441e-09 6.4042e-11 46.3875 0.0089 0.0086 -85.60 0.0144 0.0140 -85.60 2897.24 1.8880e-11 7.6941e-13 1.9907e-13 7.7518e-15 1.9173 0.0290 2.0823e-13 9.6493e-15 1.8863 0.0365 0.0273 0.0163 1.60 23352.6 25260.3 2.0825e-13 8.7715e-15 1.8525 0.0389 0.03530 0.01454 0.6667 0.0 2.55 21338.4 8163.0 2212.39 33.339050 0.1832 0.0580 15.393701 1.90010e-08 2.11440e-09 bll
J0626.4-4259 96.6096 -41.0164 2.4657e-10 3.4897e-11 13.3756 0.0295 0.0245 -87.21 0.0478 0.0397 -87.21 3476.35 2.3585e-12 3.6144e-13 2.1488e-14 2.5102e-15 1.8734 0.0801 2.6392e-14 3.6586e-15 1.5565 0.2007 0.2043 0.0979 2.79 10290.7 3523.6 2.5295e-14 3.4136e-15 1.5225 0.1820 0.22772 0.11005 0.6667 0.0 2.99 12908.6 3857.1 215.33 33.235237 0.6737 0.2051 8.090203 1.45610e-09 3.04570e-10 bll
J0132.9-4259 23.2375 -41.0167 1.2487e-10 2.2764e-11 7.4534 0.0899 0.0709 -85.39 0.1457 0.1150 -85.39 577.49 2.2775e-12 3.1769e-13 8.9343e-13 1.2107e-13 2.6605 0.1062 1.0353e-12 1.6078e-13 2.6354 0.1436 0.1283 0.0946 1.57 48.5 94.0 1.0071e-12 1.5381e-13 2.5725 0.1432 0.17309 0.15111 0.6667 0.0 1.17 0.0 0.0 744.12 55.814678 0.7129 0.1879 6.073884 1.49550e-08 2.73180e-09 unk
J2046.8-4258 311.72 -41.0306 2.5021e-10 3.7995e-11 7.8419 0.0482 0.0356 -49.11 0.0781 0.0578 -49.11 1710.02 1.5988e-12 3.1159e-13 7.3968e-14 1.1233e-14 2.1658 0.1010 1.0139e-13 1.7296e-14 1.9853 0.1930 0.2665 0.1278 2.85 1757.9 626.6 1.0150e-13 1.7530e-14 1.8383 0.2180 0.51330 0.25738 0.6667 0.0 2.89 2276.2 700.8 302.38 34.422535 0.5690 0.2033 6.801572 3.65470e-09 7.62820e-10 bll
J1551.7-4257 237.932 -41.0406 3.2151e-10 5.0127e-11 6.9546 0.0709 0.0516 26.66 0.1150 0.0837 26.66 1104.97 5.9181e-12 1.0797e-12 4.1061e-13 5.9706e-14 2.6667 0.1134 4.6343e-13 7.5159e-14 2.6742 0.1481 0.0950 0.0848 1.23 31.8 101.5 4.4457e-13 6.9671e-14 2.6169 0.1392 0.10301 0.11681 0.6667 0.0 0.39 0.0 0.0 875.65 13.262267 0.0000 10.0000 0.0 0.0 0.0 unk
J0857.7-4256c 134.446 -41.0547 1.0443e-09 1.0936e-10 10.5224 0.0517 0.0434 28.49 0.0838 0.0704 28.49 1946.13 1.1081e-11 2.0883e-12 2.5158e-13 2.6479e-14 2.5690 0.0709 3.1125e-13 3.5152e-14 2.6874 0.1319 0.1841 0.0832 3.10 300.9 226.9 3.0476e-13 4.3129e-14 2.5765 0.1559 0.30892 0.36075 0.6667 0.0 2.21 0.0 0.0 1401.18 10.374258 0.0000 10.0000 0.0 0.0 0.0 unk
J0159.0-4255 29.7633 -41.0775 8.5530e-11 2.0497e-11 4.2786 0.1470 0.0824 -22.72 0.2384 0.1336 -22.72 1188.02 1.0717e-12 2.4121e-13 7.6776e-14 1.6942e-14 2.3413 0.1661 9.3677e-14 2.2834e-14 2.0455 0.3785 0.2450 0.1983 1.57 1082.7 891.9 9.4094e-14 2.3524e-14 1.8918 0.4315 0.50008 0.39436 0.6667 0.0 1.83 1454.0 979.6 286.26 14.176093 0.0000 10.0000 0.0 0.0 0.0 unk
J0822.1-4253e 125.544 -41.1111 8.5397e-09 1.8159e-10 70.0156 0.0 0.0 0.0 0.0 0.0 0.0 2041.52 7.4025e-11 2.3422e-12 2.0024e-12 4.1684e-14 2.0791 0.0157 2.1924e-12 5.1618e-14 1.9500 0.0265 0.0924 0.0126 7.99 2676.0 328.7 2.1096e-12 4.7479e-14 1.9478 0.0249 0.07691 0.01209 0.6667 0.0 7.87 3573.3 665.8 7180.70 8.924389 0.0000 10.0000 0.0 0.0 0.0 SNR
J1626.6-4251 246.653 -41.1386 6.2154e-10 9.2216e-11 6.6128 0.0973 0.0640 62.25 0.1577 0.1038 62.25 1435.83 6.6995e-12 1.9432e-12 3.3149e-13 5.0617e-14 2.6311 0.1056 4.2077e-13 6.4422e-14 2.6432 0.1871 0.2141 0.1056 2.61 319.8 282.7 4.3120e-13 6.6396e-14 2.4938 0.2054 0.48515 0.23659 0.6667 0.0 2.62 261.7 567.2 869.10 7.526140 0.0000 10.0000 0.0 0.0 0.0 unk
J1622.4-4249 245.621 -41.1828 2.8018e-10 7.8522e-11 4.7270 0.0361 0.0285 82.66 0.0586 0.0462 82.66 4690.46 3.1930e-12 1.0653e-12 1.1354e-14 2.6725e-15 2.1887 0.2104 1.0633e-14 2.6618e-15 2.2046 0.1606 -0.0404 0.0474 0.65 0.0 0.0 1.1240e-14 2.6287e-15 2.2123 0.1952 -0.01150 0.00003 0.6667 0.0 0.00 0.0 0.0 333.23 6.617248 0.0000 10.0000 0.0 0.0 0.0 unk
J1000.7-4248 150.181 -41.1883 1.7909e-10 3.8527e-11 5.6861 0.1280 0.0838 -86.82 0.2076 0.1359 -86.82 815.87 2.9468e-12 6.0720e-13 4.8253e-13 8.2856e-14 2.6936 0.1161 6.3357e-13 1.1302e-13 2.7365 0.1925 0.2071 0.1162 2.23 137.8 136.5 6.1780e-13 1.1530e-13 2.6127 0.1893 0.37009 0.26401 0.6667 0.0 1.95 0.0 0.0 693.89 19.246752 0.2593 0.2893 0.0 0.0 0.0 unk
J1503.9-4247 225.997 -41.2 3.5347e-10 4.6306e-11 9.1024 0.0545 0.0442 -58.94 0.0884 0.0716 -58.94 1187.32 3.2292e-12 5.9643e-13 2.9037e-13 3.6732e-14 2.5451 0.0907 4.0659e-13 5.4370e-14 2.5526 0.1574 0.3328 0.1194 3.69 517.6 194.0 4.0519e-13 5.4863e-14 2.4126 0.1610 0.64030 0.24484 0.6667 0.0 3.63 511.5 322.6 728.18 17.034357 0.2046 0.2451 0.0 0.0 0.0 bcu
J1636.0-4247 249.019 -41.2008 4.9077e-10 9.0496e-11 5.2206 0.1178 0.0695 5.55 0.1910 0.1127 5.55 2071.22 7.3465e-12 1.7933e-12 1.1919e-13 2.1962e-14 2.5135 0.1243 1.5131e-13 2.9193e-14 2.4743 0.1954 0.1796 0.1154 1.88 553.2 598.7 1.4721e-13 2.8497e-14 2.3659 0.1976 0.28933 0.19426 0.6667 0.0 1.73 128.6 964.8 679.02 10.040854 0.0000 10.0000 0.0 0.0 0.0 bin
J1016.1-4247 154.04 -41.2147 3.4891e-10 4.2868e-11 15.1152 0.0229 0.0205 19.04 0.0371 0.0333 19.04 3694.29 3.4522e-12 4.6433e-13 2.6650e-14 2.8872e-15 1.8491 0.0714 3.1610e-14 3.9564e-15 1.6793 0.1317 0.1356 0.0643 2.64 12057.7 5564.2 3.0556e-14 3.7177e-15 1.5977 0.1362 0.17418 0.07714 0.6667 0.0 2.80 14952.5 4772.8 322.25 12.930367 0.0219 1.5418 0.0 0.0 0.0 unk
J1959.1-4247 299.796 -41.2147 6.3787e-10 4.8893e-11 20.1174 0.0215 0.0205 -57.71 0.0349 0.0332 -57.71 750.03 6.1941e-12 5.9086e-13 1.6688e-12 1.0403e-13 2.4405 0.0515 1.9328e-12 1.3870e-13 2.2471 0.0949 0.1840 0.0584 3.98 383.2 162.9 1.8589e-12 1.2942e-13 2.2080 0.0921 0.22426 0.07194 0.6667 0.0 4.21 176.8 294.8 1441.46 481.617615 1.5005 0.3006 21.024992 4.82690e-08 3.26090e-09 fsrq
J1457.3-4246 224.344 -41.2244 1.1418e-09 5.7271e-11 29.1516 0.0360 0.0301 76.69 0.0583 0.0488 76.69 1320.17 1.4215e-11 6.9301e-13 7.9778e-13 3.7350e-14 2.3335 0.0390 8.2146e-13 4.4946e-14 2.3232 0.0432 0.0214 0.0225 0.92 0.7 5.7 8.0247e-13 3.9475e-14 2.3257 0.0441 0.00581 0.01552 0.6667 0.0 0.00 0.0 0.0 2466.18 596.824097 1.1132 0.2227 20.844446 7.66800e-08 5.42190e-09 bcu
J0438.2-4243 69.5525 -41.2789 1.5151e-10 2.5407e-11 6.9821 0.0521 0.0433 72.50 0.0845 0.0702 72.50 1561.67 2.0966e-12 4.4246e-13 7.3686e-14 1.2033e-14 2.4451 0.1599 7.3467e-14 1.3711e-14 2.4462 0.1749 -0.0042 0.0833 0.00 0.0 0.0 7.4862e-14 1.2739e-14 2.4178 0.1865 0.01974 0.07616 0.6667 0.0 0.00 0.0 0.0 527.76 13.624091 0.1872 0.5328 0.0 0.0 0.0 unk
J1515.5-4242 228.896 -41.2842 2.1068e-10 3.9170e-11 6.1782 0.0735 0.0630 -72.16 0.1192 0.1021 -72.16 867.80 4.1122e-12 7.8697e-13 5.2739e-13 8.2812e-14 2.7058 0.1373 5.4820e-13 1.0327e-13 2.7058 0.1560 0.0340 0.1015 0.17 0.0 0.0 5.2480e-13 8.2559e-14 2.7075 0.1358 -0.00370 0.00000 0.6667 0.0 0.00 0.0 0.0 786.61 16.686825 0.2521 0.3385 0.0 0.0 0.0 unk
J1719.4-4242 259.866 -41.2889 6.5148e-10 1.1620e-10 5.5756 0.0615 0.0384 78.02 0.0997 0.0623 78.02 2313.97 4.3234e-12 1.3360e-12 9.3400e-14 1.7676e-14 2.4173 0.1206 1.3471e-13 2.4631e-14 2.5329 0.2330 0.3261 0.1459 2.84 1022.1 521.3 1.3877e-13 2.5101e-14 2.3656 0.2538 0.76587 0.33100 0.6667 0.0 2.93 1302.5 754.9 585.01 10.944760 0.0000 10.0000 0.0 0.0 0.0 unk
J1729.7-4242 262.435 -41.2961 4.8269e-10 7.7486e-11 6.2000 0.0635 0.0558 -0.07 0.1030 0.0905 -0.07 1939.63 4.0292e-12 9.5811e-13 1.0594e-13 1.8420e-14 2.4931 0.1104 1.4929e-13 2.5433e-14 2.6814 0.2283 0.2909 0.1328 3.05 601.3 281.3 1.4966e-13 2.6825e-14 2.5322 0.2267 0.61695 0.35158 0.6667 0.0 2.69 537.3 545.1 631.48 19.950686 0.4961 0.2825 0.0 0.0 0.0 unk
J2130.4-4241 322.601 -41.3097 1.6287e-10 2.9221e-11 6.6743 0.0638 0.0518 30.19 0.1034 0.0840 30.19 867.73 2.5572e-12 4.2033e-13 3.6309e-13 5.5472e-14 2.5516 0.1204 4.1312e-13 7.0265e-14 2.5344 0.1637 0.1108 0.0927 1.36 77.8 169.8 4.0789e-13 6.8555e-14 2.4581 0.1686 0.17636 0.15783 0.6667 0.0 1.14 0.0 0.0 637.72 221.216873 2.5179 0.5208 16.362080 5.13010e-08 3.99490e-09 bcu
J0850.8-4239 132.715 -41.3347 6.5464e-10 1.0868e-10 6.0262 0.1417 0.1337 -62.79 0.2298 0.2168 -62.79 1180.08 1.0002e-11 2.7456e-12 5.7188e-13 1.0242e-13 2.7605 0.1019 8.9898e-13 1.4085e-13 3.0856 0.2472 0.3923 0.1450 3.65 295.8 135.4 9.2065e-13 1.5183e-13 3.0169 0.2741 1.07435 0.41923 0.6667 0.0 3.42 264.5 216.6 1141.22 9.046278 0.0000 10.0000 0.0 0.0 0.0 unk
J1715.7-4239 258.934 -41.3486 4.1740e-10 1.0265e-10 4.4035 0.0510 0.0469 -71.09 0.0827 0.0760 -71.09 4175.21 4.9882e-12 1.5402e-12 2.0620e-14 4.5617e-15 2.2779 0.1631 2.2669e-14 5.2043e-15 2.2993 0.2200 0.0692 0.0841 0.85 480.9 1373.1 2.2948e-14 5.3011e-15 2.1983 0.2303 0.14650 0.15890 0.6667 0.0 0.38 127.5 2930.4 419.40 10.619278 0.0000 10.0000 0.0 0.0 0.0 unk
J2029.5-4237 307.377 -41.3714 3.8872e-10 4.4420e-11 12.2819 0.0673 0.0580 -50.67 0.1092 0.0941 -50.67 913.18 2.4703e-12 3.1025e-13 5.0062e-13 5.3916e-14 2.5194 0.0752 9.2337e-13 1.0106e-13 2.2135 0.1774 0.7960 0.1703 6.70 798.6 100.3 9.3756e-13 1.0169e-13 2.0149 0.1955 1.63617 0.35144 0.6667 0.0 7.08 904.9 109.5 676.63 10.817960 0.0000 10.0000 0.0 0.0 0.0 MSP
J1700.2-4237c 255.062 -41.3717 1.9278e-09 2.8046e-10 6.5177 0.1312 0.0950 31.81 0.2127 0.1541 31.81 1408.28 2.1195e-11 5.3709e-12 8.4154e-13 1.4830e-13 2.7082 0.0862 1.4908e-12 2.2451e-13 2.9637 0.2098 0.4045 0.1363 4.62 427.9 170.5 1.5432e-12 2.3524e-13 2.8109 0.2266 1.00049 0.35655 0.6667 0.0 4.58 438.9 269.1 1441.49 15.549828 0.1992 0.2746 0.0 0.0 0.0 unk
J1315.0-4236 198.768 -41.3886 4.3096e-10 4.4927e-11 18.6408 0.0136 0.0126 8.64 0.0221 0.0204 8.64 6033.94 5.3552e-12 5.0974e-13 1.3973e-14 1.3230e-15 1.7936 0.0662 1.4897e-14 1.7306e-15 1.7530 0.0888 0.0353 0.0406 0.84 200314.5 701785.0 1.5095e-14 1.5889e-15 1.6933 0.0978 0.05839 0.04086 0.6667 0.0 1.37 57640.6 38562.6 507.91 24.569160 0.3750 0.1406 0.0 0.0 0.0 bll
J1713.0-4236c 258.269 -41.3967 5.7407e-10 1.0695e-10 5.4154 0.0523 0.0421 24.98 0.0848 0.0682 24.98 2628.19 8.2104e-12 2.1125e-12 7.7525e-14 1.4159e-14 2.4748 0.1265 9.6135e-14 1.7793e-14 2.5193 0.1971 0.1734 0.1060 1.99 588.1 623.2 9.6760e-14 1.8138e-14 2.3929 0.1986 0.33549 0.22021 0.6667 0.0 1.74 269.9 1214.9 634.16 10.203094 0.0000 10.0000 0.0 0.0 0.0 unk
J2139.4-4235 324.855 -41.4106 5.5755e-09 1.0795e-10 109.4605 0.0078 0.0076 34.10 0.0126 0.0123 34.10 922.67 5.3515e-11 1.2752e-12 6.3626e-12 1.0683e-13 2.0116 0.0121 6.7200e-12 1.2557e-13 1.9304 0.0186 0.0498 0.0076 6.53 1856.0 265.3 6.5216e-12 1.1506e-13 1.9312 0.0175 0.03395 0.00566 0.6667 0.0 6.90 3325.5 579.1 7994.26 932.029724 0.5065 0.1006 54.511829 1.03670e-07 3.59040e-09 bll
J1012.1-4235 153.05 -41.4108 7.6738e-10 5.3099e-11 20.9783 0.0239 0.0210 -65.15 0.0387 0.0341 -65.15 1428.58 5.3064e-12 4.6985e-13 3.5443e-13 2.3646e-14 2.2257 0.0478 4.7031e-13 3.5946e-14 2.0376 0.0922 0.2720 0.0616 6.06 1333.1 236.8 4.5095e-13 3.3965e-14 1.9521 0.0909 0.37591 0.08941 0.6667 0.0 6.10 1614.3 339.3 1101.54 15.654146 0.1078 0.1289 0.0 0.0 0.0 MSP
J0947.8-4234 146.97 -41.4322 2.0750e-10 4.1431e-11 4.8959 0.0973 0.0561 -38.77 0.1577 0.0909 -38.77 1818.08 2.5705e-12 5.5844e-13 6.8646e-14 1.3644e-14 2.3272 0.1352 8.4352e-14 1.8130e-14 2.2335 0.2318 0.1636 0.1229 1.67 890.8 923.7 8.5653e-14 1.8106e-14 2.1137 0.2575 0.31736 0.22813 0.6667 0.0 1.69 1207.3 1505.7 459.88 25.192209 0.4709 0.3032 0.0 0.0 0.0 unk
J2344.7-4234 356.192 -41.4325 7.7806e-11 2.0109e-11 4.1924 0.0670 0.0564 -75.79 0.1086 0.0914 -75.79 2636.26 8.7002e-13 2.3013e-13 1.1217e-14 2.8906e-15 2.1262 0.1902 1.2664e-14 3.7946e-15 2.0260 0.2710 0.1006 0.1403 0.69 2316.1 3294.6 1.2438e-14 3.6370e-15 1.9733 0.2815 0.12465 0.20697 0.6667 0.0 0.00 3221.7 6007.0 171.01 10.523432 0.0000 10.0000 0.0 0.0 0.0 unk
J1022.4-4231 155.622 -41.4758 3.4016e-10 3.5949e-11 12.1932 0.0348 0.0290 37.86 0.0565 0.0471 37.86 1533.51 4.1894e-12 4.5614e-13 1.6684e-13 1.7108e-14 2.3198 0.0804 1.7239e-13 2.0226e-14 2.3091 0.0891 0.0212 0.0410 0.43 1.0 15.3 1.7234e-13 1.8946e-14 2.2818 0.0991 0.03143 0.04500 0.6667 0.0 0.00 0.0 0.0 861.09 10.772348 0.0000 10.0000 0.0 0.0 0.0 bll
J1848.1-4230 282.029 -41.4869 2.7274e-10 3.9705e-11 8.3765 0.0270 0.0237 -85.73 0.0438 0.0385 -85.73 2226.04 3.2660e-12 5.3207e-13 5.6447e-14 8.2178e-15 2.2810 0.1042 5.9447e-14 9.8434e-15 2.2847 0.1174 0.0317 0.0527 0.56 25.0 187.3 5.6748e-14 8.6889e-15 2.2709 0.1125 0.00754 0.04104 0.6667 0.0 0.00 0.0 0.0 600.34 17.253206 0.3324 0.2667 0.0 0.0 0.0 bcu
